linkid,Average_Daily_SeniorPopulation_Travelling,IDRoute
542425829,232.178668,[nan]
542425839,240.785688,"[nan, nan]"
542425842,136.035127,[nan]
542425861,144.471413,[nan]
542425897,433.414238,[nan]
542425898,144.471413,[nan]
542425899,404.519955,[nan]
542425900,715.0392260000001,"[nan, nan, nan]"
542425901,521.121493,[nan]
542425902,232.178668,[nan]
542425909,128.419033,[nan]
542425920,204.482615,"[nan, nan]"
542425921,115.57713,[nan]
542425922,115.57713,[nan]
542425927,165.110186,[nan]
542425928,210.140236,[nan]
542425944,115.57713,[nan]
542425954,88.905485,[nan]
542425967,366.005432,"[nan, nan]"
542425976,736.2303790000001,"[nan, nan, nan]"
542425977,237.307442,"[nan, nan]"
542425982,55.097275,[nan]
542425986,2193.696827,"[nan, nan, nan, nan]"
542425987,809.4387409999999,"[nan, nan]"
542425989,2974.5009910000003,"[nan, nan, nan, nan, nan, nan]"
542425992,377.84831,"[nan, nan]"
542425993,181.380169,[nan]
542425994,1181.225787,"[nan, nan]"
542426025,1575.849439,"[nan, nan]"
542426037,408.105381,[nan]
542426040,573.215567,"[nan, nan]"
542426041,573.215567,"[nan, nan]"
542426054,116.601537,[nan]
542426057,165.110186,[nan]
542426116,454.053011,[nan]
542426117,144.471413,[nan]
542426118,401.309479,[nan]
542426121,2910.734136,"[nan, nan]"
542426129,653.368401,"[nan, nan]"
542426136,4064.9624400000002,"[nan, nan, nan]"
542426137,1828.25033,"[nan, nan]"
542426138,685.29066,[nan]
542426143,375.625673,[nan]
542426144,709.515159,"[nan, nan]"
542426145,1653.614489,"[nan, nan, nan]"
542426152,3003.70143,"[nan, nan]"
542426153,115.57713,[nan]
542426154,1020.472676,"[nan, nan]"
542426155,569.71353,[nan]
542426171,125.570887,[nan]
542426183,116.601537,[nan]
542426188,115.57713,[nan]
542426203,144.471413,[nan]
542426220,443.085842,"[nan, nan]"
542426257,260.048543,"[nan, nan]"
542426272,272.070254,[nan]
542426274,116.601537,[nan]
542426278,660.742046,[nan]
542426279,388.671792,[nan]
542426286,105.070118,[nan]
542426288,385.2571,[nan]
542426289,105.070118,[nan]
542426290,504.41965600000003,"[nan, nan]"
542426291,834.1108290000001,"[nan, nan, nan]"
542426301,375.625673,[nan]
542426315,1364.885775,[nan]
542426316,559.36891,"[nan, nan]"
542426322,634.591935,[nan]
542426323,1124.318392,[nan]
542426351,233.203075,[nan]
542426353,319.119997,[nan]
542426367,1347.169563,"[nan, nan]"
542426368,481.571375,[nan]
542426386,1028.036889,[nan]
542426388,843.826916,"[nan, nan]"
542426389,367.294843,[nan]
542426390,367.294843,[nan]
542426391,344.622322,[nan]
542426394,270.0423,"[nan, nan]"
542426396,115.57713,[nan]
542426412,144.471413,[nan]
542426413,649.4060959999999,"[nan, nan, nan]"
542426430,264.45416,"[nan, nan]"
542426434,293.529219,[nan]
542426435,128.419033,[nan]
542426438,581.651852,"[nan, nan]"
542426439,416.54166699999996,"[nan, nan]"
542426441,437.18044,"[nan, nan]"
542426442,272.070254,[nan]
542426446,144.471413,[nan]
542426456,562.040574,"[nan, nan]"
542426461,327.468535,[nan]
542426466,88.905485,[nan]
542426496,204.052691,[nan]
542426500,731.529851,[nan]
542426523,406.742592,[nan]
542426525,77.05142,[nan]
542426526,77.05142,[nan]
542426537,77.05142,[nan]
542426544,165.110186,[nan]
542426545,96.314275,[nan]
542426556,96.314275,[nan]
542426562,756.885586,"[nan, nan]"
542426583,144.471413,[nan]
542426591,270.0423,"[nan, nan]"
542426598,136.035127,[nan]
542426686,4459.499018,"[nan, nan]"
542426687,3752.116357,"[nan, nan]"
542426698,967.792761,[nan]
542426702,1751.204076,[nan]
542426704,544.140508,[nan]
542426729,1264.649365,[nan]
542426730,992.579111,[nan]
542426739,233.203075,[nan]
542426816,494.979856,[nan]
542427028,125.570887,[nan]
542427030,459.88309,"[nan, nan, nan]"
542427036,321.777237,"[nan, nan, nan]"
542427037,105.070118,[nan]
542427038,88.905485,[nan]
542427039,82.555093,[nan]
542427041,88.905485,[nan]
542427043,372.844971,[nan]
542427044,569.559581,[nan]
542427045,1132.75564,"[nan, nan, nan, nan]"
542427047,728.7956549999999,"[nan, nan]"
542427048,217.324518,[nan]
542427049,88.905485,[nan]
542427058,88.905485,[nan]
542427060,287.037708,"[nan, nan]"
542427061,260.366062,[nan]
542427063,389.702374,"[nan, nan]"
542427064,82.555093,[nan]
542427065,415.02681700000005,"[nan, nan, nan]"
542427066,82.555093,[nan]
542427067,379.195363,[nan]
542427069,579.663146,"[nan, nan, nan, nan]"
542427070,72.235706,[nan]
542427072,82.555093,[nan]
542427077,72.235706,[nan]
542427078,282.881088,[nan]
542427079,282.881087,"[nan, nan]"
542427080,161.141191,"[nan, nan]"
542427083,149.287126,"[nan, nan]"
542427097,288.02554599999996,"[nan, nan]"
542427100,290.289878,[nan]
542427123,427.029855,"[nan, nan, nan]"
542427127,878.337771,"[nan, nan, nan, nan]"
542427131,125.570887,[nan]
542427141,480.695791,"[nan, nan]"
542427142,125.570887,[nan]
542427143,128.419033,[nan]
542427155,2460.571542,"[nan, nan]"
542427156,1425.193085,"[nan, nan, nan]"
542427164,3828.434701,"[nan, nan, nan]"
542427168,465.219116,"[nan, nan, nan]"
542427179,629.528939,"[nan, nan, nan]"
542427191,136.035127,[nan]
542427193,253.98992,"[nan, nan]"
542427196,253.98992,"[nan, nan]"
542427207,548.991368,[nan]
542427208,801.628032,"[nan, nan]"
542427209,693.462781,"[nan, nan]"
542427211,569.449365,[nan]
542427224,26.528318,[nan]
542427240,125.570887,[nan]
542427242,125.570887,[nan]
542427273,261.606014,[nan]
542427274,261.606014,[nan]
542427292,338.273193,"[nan, nan]"
542427293,559.68738,[nan]
542427301,233.203075,[nan]
542427302,272.070254,[nan]
542427317,1379.037414,[nan]
542427319,204.052691,[nan]
542427338,342.754989,"[nan, nan]"
542427339,128.419033,[nan]
542427342,204.052691,[nan]
542427361,26.528318,[nan]
542427369,735.296362,[nan]
542427388,136.035127,[nan]
542427394,136.035127,[nan]
542427398,77.05142,[nan]
542427412,85.916922,[nan]
542427414,2093.645384,[nan]
542427420,1860.442309,[nan]
542427487,1724.407182,[nan]
542427491,2093.645384,[nan]
542427492,1096.702239,[nan]
542427493,90.690085,[nan]
542427494,90.690085,[nan]
542427500,125.570887,[nan]
542427560,116.601537,[nan]
542427574,88.905485,[nan]
542427592,1230.14622,[nan]
542427593,3196.235382,"[nan, nan, nan]"
542427597,1045.527119,[nan]
542427611,1594.2610209999998,"[nan, nan]"
542427612,1076.620863,[nan]
542427614,1034.5736419999998,"[nan, nan]"
542427616,639.365097,[nan]
542427617,1086.850632,"[nan, nan]"
542427640,27.548637,[nan]
542427641,904.94317,"[nan, nan, nan]"
542427644,29.598113,[nan]
542427647,203.056419,"[nan, nan]"
542427648,466.088629,"[nan, nan, nan]"
542427662,233.203075,[nan]
542427663,233.203075,[nan]
542427721,26.528318,[nan]
542427723,3514.947458,[nan]
542427724,3378.912331,[nan]
542427737,816.210762,[nan]
542427743,1958.90583,[nan]
542427755,1231.600552,"[nan, nan]"
542427762,128.419033,[nan]
542427770,116.601537,[nan]
542427781,2210.518087,"[nan, nan, nan]"
542427783,816.210762,[nan]
542427793,952.245889,"[nan, nan]"
542427802,2040.684248,"[nan, nan]"
542427803,1421.804733,[nan]
542427806,2665.793125,"[nan, nan]"
542427807,1335.887811,[nan]
542427821,2748.616243,[nan]
542427822,2422.131938,[nan]
542427824,181.380169,[nan]
542427825,181.380169,[nan]
542427845,125.570887,[nan]
542427849,1129.798231,[nan]
542427850,733.353003,[nan]
542427851,1129.798231,[nan]
542427870,218.627882,"[nan, nan]"
542427871,238.06147199999998,"[nan, nan]"
542427873,471.189222,"[nan, nan, nan]"
542427875,26.528318,[nan]
542427940,108.828102,[nan]
542427950,115.57713,[nan]
542427988,787.767054,[nan]
542427989,476.122945,[nan]
542427990,311.644109,[nan]
542427993,578.14929,"[nan, nan]"
542427994,686.977392,"[nan, nan]"
542428001,128.419033,[nan]
542428002,128.419033,[nan]
542428016,115.57713,[nan]
542428023,115.57713,[nan]
542428049,4319.168045,[nan]
542428050,163.242152,[nan]
542428051,3506.844,[nan]
542428053,4044.354225,[nan]
542428064,16599.290266,[nan]
542428066,8526.222424,[nan]
542428093,115.57713,[nan]
542428181,812.152572,[nan]
542428182,820.588858,"[nan, nan]"
542428185,306.879243,[nan]
542428205,490.698137,[nan]
542428314,144.471413,[nan]
542428364,816.210762,[nan]
542428365,816.210762,[nan]
542428372,369.238202,[nan]
542428388,85.916922,[nan]
542428432,233.203075,[nan]
542428433,233.203075,[nan]
542428434,233.203075,[nan]
542428435,465.262998,[nan]
542428512,2836.9985149999998,"[nan, nan, nan, nan]"
542428524,108.828102,[nan]
542428537,329.623577,[nan]
542428575,944.273135,[nan]
542428588,359.221691,[nan]
542428593,408.866198,[nan]
542428614,125.570887,[nan]
542428617,105.070118,[nan]
542428618,125.570887,[nan]
542428622,453.026871,"[nan, nan]"
542428624,492.590873,"[nan, nan, nan]"
542428667,136.035127,[nan]
542428682,233.203075,[nan]
542428741,709.32602,"[nan, nan]"
542428770,24.524151,[nan]
542428846,116.601537,[nan]
542428850,596.835434,[nan]
542428893,326.484305,[nan]
542428894,326.484305,[nan]
542428937,144.471413,[nan]
542428946,251.141773,[nan]
542428949,125.570887,[nan]
542428963,1530.9616529999998,"[nan, nan]"
542428968,325.71736599999997,"[nan, nan]"
542429025,90.690085,[nan]
542429026,173.245178,"[nan, nan]"
542429032,208.12598,"[nan, nan]"
542429069,767.551463,"[nan, nan, nan]"
542429099,14164.780921,"[nan, nan]"
542429100,2991.277904,[nan]
542429101,2209.599135,[nan]
542429102,204.052691,[nan]
542429103,202.42954600000002,"[nan, nan]"
542429104,425.937852,"[nan, nan]"
542429188,1660.939187,"[nan, nan]"
542429189,1334.454882,"[nan, nan]"
542429190,326.484305,[nan]
542429191,204.052691,[nan]
542429262,178.00007000000002,"[nan, nan]"
542429264,148.401957,[nan]
542429265,148.401957,[nan]
542429266,178.00007000000002,"[nan, nan]"
542429267,178.00007000000002,"[nan, nan]"
542429268,178.00007000000002,"[nan, nan]"
542429328,29.598113,[nan]
542429330,29.598113,[nan]
542429331,258.812487,[nan]
542429332,61.38868,[nan]
542429333,29.598113,[nan]
542429339,1344.704739,[nan]
542429340,1712.341823,"[nan, nan]"
542429341,571.6897739999999,"[nan, nan]"
542429348,153.920897,"[nan, nan]"
542429378,326.484305,[nan]
542429382,116.601537,[nan]
542429386,233.203075,[nan]
542429387,233.203075,[nan]
542429409,105.070118,[nan]
542429414,326.484305,[nan]
542429415,530.536996,[nan]
542429416,734.589686,[nan]
542429435,136.035127,[nan]
542429438,13491.251578000001,"[nan, nan, nan, nan, nan]"
542429511,2829.955807,"[nan, nan, nan]"
542429549,204.052691,[nan]
542429602,244.863229,[nan]
542429630,1938.518908,"[nan, nan]"
542429631,116.601537,[nan]
542429632,2764.446465,"[nan, nan]"
542429696,795.282281,[nan]
542429699,329.623577,[nan]
542429747,227.597232,[nan]
542429763,446.225115,[nan]
542429767,443.085842,"[nan, nan]"
542429768,608.1960280000001,"[nan, nan]"
542429769,812.248719,"[nan, nan]"
542429771,1111.501665,[nan]
542429772,948.259512,[nan]
542429835,88.905485,[nan]
542429842,118.775488,[nan]
542429883,88.905485,[nan]
542429893,970.932034,"[nan, nan, nan]"
542429898,1381.68745,"[nan, nan]"
542429899,1052.063872,[nan]
542430033,987.226351,[nan]
542430035,272.070254,[nan]
542430036,834.896906,[nan]
542430037,598.554559,[nan]
542430064,1734.726407,"[nan, nan, nan]"
542430065,2392.175218,[nan]
542430066,1288.34733,[nan]
542430089,544.140508,[nan]
542430143,5692.746174,[nan]
542430144,4835.724874,[nan]
542430177,7638.755167,[nan]
542430178,2854.853199,[nan]
542430226,136.035127,[nan]
542430228,136.035127,[nan]
542430232,85.916922,[nan]
542430243,82.555093,[nan]
542430245,82.555093,[nan]
542430293,148.401957,[nan]
542430294,148.401957,[nan]
542430308,272.070254,[nan]
542430378,136.035127,[nan]
542430398,105.070118,[nan]
542430407,148.401957,[nan]
542430477,452.05519200000003,"[nan, nan]"
542430585,148.401957,[nan]
542430586,178.00007000000002,"[nan, nan]"
542430593,148.401957,[nan]
542430597,148.401957,[nan]
542430598,29.598113,[nan]
542430611,61.38868,[nan]
542430612,29.598113,[nan]
542430622,29.598113,[nan]
542430623,62.945321,[nan]
542430636,326.484305,[nan]
542430645,136.035127,[nan]
542430647,280.50654,"[nan, nan]"
542430666,88.905485,[nan]
542430671,27.548637,[nan]
542430673,177.810969,[nan]
542430680,136.035127,[nan]
542430681,88.905485,[nan]
542430692,88.905485,[nan]
542430693,29.598113,[nan]
542430697,544.554783,"[nan, nan, nan]"
542430698,1745.5531389999999,"[nan, nan, nan, nan, nan]"
542430699,513.389038,"[nan, nan, nan]"
542430701,272.070254,[nan]
542430827,82.555093,[nan]
542430838,272.070254,[nan]
542430858,465.039993,"[nan, nan]"
542430861,125.570887,[nan]
542430868,125.570887,[nan]
542430984,214.476372,"[nan, nan]"
542431005,610.343447,"[nan, nan, nan]"
542431056,252.636664,"[nan, nan]"
542431060,369.592801,"[nan, nan, nan]"
542431062,489.726457,[nan]
542431078,450.859278,[nan]
542431079,342.031177,[nan]
542431081,291.204127,[nan]
542431083,233.203075,[nan]
542431084,309.389615,[nan]
542431085,166.690316,[nan]
542431109,344.52339499999994,"[nan, nan, nan]"
542431117,153.119524,"[nan, nan]"
542431125,610.51326,"[nan, nan]"
542431126,533.5724250000001,"[nan, nan]"
542431139,2448.10228,"[nan, nan]"
542431140,2448.10228,"[nan, nan]"
542431141,2448.10228,"[nan, nan]"
542431143,102.026345,[nan]
542431196,59.196227,[nan]
542431252,358.773961,[nan]
542431259,88.905485,[nan]
542431381,29.598113,[nan]
542431424,329.227871,"[nan, nan]"
542431509,206.422479,"[nan, nan]"
542431516,204.482615,[nan]
542431530,3743.557139,[nan]
542431542,108.828102,[nan]
542431552,1632.421525,[nan]
542431568,326.484305,[nan]
542431576,125.570887,[nan]
542431661,136.035127,[nan]
542431677,326.484305,[nan]
542431681,415.38979,"[nan, nan]"
542431727,136.035127,[nan]
542431766,29.598113,[nan]
542431771,125.570887,[nan]
542431777,769.428365,"[nan, nan, nan]"
542431853,381.778854,"[nan, nan]"
542431854,1597.162675,"[nan, nan]"
542431888,772.736838,"[nan, nan]"
542432035,144.471413,[nan]
542432226,144.471413,[nan]
542432228,783.203787,"[nan, nan]"
542432264,88.905485,[nan]
542432265,408.965229,[nan]
542432335,770.5142,[nan]
542432336,385.2571,[nan]
542432389,866.8284749999999,"[nan, nan]"
542432397,541.072047,[nan]
542432446,420.472211,[nan]
542432464,108.828102,[nan]
542432487,385.2571,[nan]
542432488,385.2571,[nan]
542432689,500.83423,"[nan, nan]"
542432874,416.37402,"[nan, nan]"
542432876,327.468535,[nan]
542433030,231.15426,[nan]
542433175,408.105381,[nan]
542433177,496.00426300000004,"[nan, nan]"
542433186,327.179056,"[nan, nan]"
542433189,96.024796,[nan]
542433190,204.852897,[nan]
542433191,148.401957,[nan]
542433192,265.268498,[nan]
542433498,4232.972236,"[nan, nan, nan, nan, nan]"
542433602,261.606014,[nan]
542433621,148.401957,[nan]
542433628,115.57713,[nan]
542433630,115.57713,[nan]
542433654,116.601537,[nan]
542433655,116.601537,[nan]
542433709,441.33099500000003,"[nan, nan, nan]"
542433710,255.029746,"[nan, nan]"
542433712,231.15426,[nan]
542433715,1263.183323,[nan]
542433716,31.790566,[nan]
542433717,31.790566,[nan]
542433757,252.636664,"[nan, nan]"
542433759,361.464766,"[nan, nan]"
542433760,136.035127,[nan]
542433765,148.401957,[nan]
542433776,653.675286,[nan]
542433777,148.401957,[nan]
542433833,1203.005377,[nan]
542433842,1203.005377,[nan]
542433867,647.138533,"[nan, nan]"
542433870,917.713896,"[nan, nan]"
542433906,96.024796,[nan]
542433907,412.401227,[nan]
542433908,277.966513,[nan]
542433909,604.450818,[nan]
542433911,397.64114099999995,"[nan, nan]"
542433913,598.554559,[nan]
542433915,353.307595,"[nan, nan]"
542433918,356.082418,"[nan, nan]"
542433919,993.0564280000001,"[nan, nan]"
542433920,326.484305,[nan]
542433926,125.570887,[nan]
542433927,397.64114099999995,"[nan, nan]"
542433928,857.0213,[nan]
542433931,272.070254,[nan]
542434014,102.026345,[nan]
542434019,96.024796,[nan]
542434023,96.024796,[nan]
542434034,421.146342,"[nan, nan, nan]"
542434057,553.577762,[nan]
542434058,165.110186,[nan]
542434074,144.471413,[nan]
542434075,128.419033,[nan]
542434099,125.570887,[nan]
542434156,388.467576,[nan]
542434157,698.049174,[nan]
542434160,272.890446,[nan]
542434181,288.942825,[nan]
542434235,125.570887,[nan]
542434320,667.320334,"[nan, nan]"
542434376,128.419033,[nan]
542434386,125.570887,[nan]
542434387,125.570887,[nan]
542434438,309.389614,"[nan, nan]"
542434504,825.584611,[nan]
542434506,204.052691,[nan]
542434522,204.052691,[nan]
542434564,31.790566,[nan]
542434622,116.601537,[nan]
542434628,33.01328,[nan]
542434629,33.01328,[nan]
542434655,326.484305,[nan]
542434656,60.253302,[nan]
542434658,29.598113,[nan]
542434828,506.032766,[nan]
542434830,963.327637,[nan]
542434860,248.051151,"[nan, nan, nan]"
542434861,336.956636,"[nan, nan, nan]"
542434866,398.202689,[nan]
542434867,96.024796,[nan]
542434868,128.419033,[nan]
542434869,85.916922,[nan]
542434870,698.049174,[nan]
542434871,217.324518,"[nan, nan]"
542434878,144.471413,[nan]
542434879,1841.131958,"[nan, nan, nan, nan]"
542434880,144.471413,[nan]
542434924,144.471413,[nan]
542435389,82.555093,[nan]
542435390,88.905485,[nan]
542435503,148.401957,[nan]
542435504,204.052691,[nan]
542435505,669.711395,"[nan, nan]"
542435552,148.401957,[nan]
542435654,623.379671,[nan]
542435655,663.082511,[nan]
542435658,31.790566,[nan]
542435737,573.290893,"[nan, nan]"
542435777,178.869368,[nan]
542435883,231.15426,[nan]
542435884,327.468535,[nan]
542435930,136.035127,[nan]
542436081,823.884539,[nan]
542436204,136.035127,[nan]
542436208,1937.805876,[nan]
542436209,550.618371,[nan]
542436210,1578.060235,[nan]
542436712,875.9595240000001,"[nan, nan]"
542436713,830.614482,"[nan, nan]"
542436974,145.175244,[nan]
542437005,115.57713,[nan]
542437007,136.035127,[nan]
542437017,115.57713,[nan]
542437058,116.601537,[nan]
542437060,116.601537,[nan]
542437068,116.601537,[nan]
542437383,115.57713,[nan]
542437423,115.57713,[nan]
542437913,90.690085,[nan]
542438117,136.035127,[nan]
542438119,478.025534,"[nan, nan]"
542438123,486.480445,[nan]
542438145,163.242152,[nan]
542438148,125.570887,[nan]
542438157,102.026345,[nan]
542438164,428.887304,[nan]
542438199,408.105381,[nan]
542438470,116.601537,[nan]
542438471,129.038076,[nan]
542438639,425.648373,[nan]
542438641,102.026345,[nan]
542438713,144.18864,"[nan, nan]"
542438809,386.643837,[nan]
542438811,144.471413,[nan]
542438841,353.168118,[nan]
542438844,350.511499,"[nan, nan]"
542438855,148.401957,[nan]
542438858,406.525963,"[nan, nan]"
542438967,4175.113265,[nan]
542438972,361.464766,[nan]
542438994,136.035127,[nan]
542438997,136.035127,[nan]
542439305,270.180304,[nan]
542439634,281.077792,"[nan, nan]"
542439683,335.25315,"[nan, nan, nan]"
542439684,508.799621,"[nan, nan]"
542439701,466.255499,"[nan, nan]"
542439824,369.319292,[nan]
542439825,276.568069,[nan]
542439839,42.917265,[nan]
542439850,74.707831,[nan]
542439857,349.804612,[nan]
542439858,266.216355,[nan]
542439875,31.790566,[nan]
542439876,31.790566,[nan]
542440447,221.88516199999998,"[nan, nan]"
542440565,125.570887,[nan]
542440572,340.08781799999997,"[nan, nan]"
542441326,460.800307,[nan]
543096860,664.650224,"[135.0, 142.0]"
543096875,664.650224,[nan]
543096887,9803.590806,"[120.0, 126.0, 131.0, 120.0, 126.0, 131.0]"
543096895,886.2003,"[105.0, 124.0, 105.0, 124.0]"
543096910,26043.385596000004,"[120.0, 131.0, 141.0, 120.0, 131.0, 141.0, 120.0, 131.0, 141.0]"
543096933,443.100149,"[nan, nan]"
543096934,332.325112,[nan]
543096936,221.550075,[nan]
543096937,664.650224,[nan]
543096957,6529.686095999999,"[94.0, 103.0, 111.0, 126.0, 127.0, 134.0, 135.0, 142.0]"
543096959,221.550075,[nan]
543096961,3101.701046,[nan]
543096962,1550.850523,"[nan, nan]"
543096970,664.650224,[nan]
543096971,110.775037,[nan]
543096977,996.975336,[148.0]
543097004,332.325112,[nan]
543097005,1440.0754849999998,"[nan, nan]"
543097006,2308.778401,"[nan, nan]"
543097007,775.425261,"[nan, nan]"
543097009,1107.7503729999999,"[nan, nan]"
543097013,2769.3759339999997,"[nan, nan]"
543097014,775.425261,"[nan, nan]"
